source_file,year,state_code,state_name,ac_number,ac_name,ac_reservation,pc_number,pc_name,part_number,polling_station_number_and_name,polling_station_address,polling_station_type,auxiliary_polling_stations,serial_start,serial_end,male,female,third_gender,total,district,main_town_or_village,post_office,police_station,tehsil,subdivision,pin_code
C:\Users\user\Documents\upsc\eci_downloads\S01_139_-_Nandyal\139_139_-_Nandyal\General_Election_Roll_2024\Booth_Details\139_p247_0f03a07f\139_p247_0f03a07f.json,2024,S01,Andhra Pradesh,139,NANDYAL,,17,NANDYAL,,,"M.P.P.SCHOOL, SOUTH WEST ROOM DEEBAGUNTLA, DEEBAGUNTLA",,,1,935,443,489,0,932,,,,,,,
C:\Users\user\Documents\upsc\eci_downloads\S01_139_-_Nandyal\139_139_-_Nandyal\General_Election_Roll_2024\Booth_Details\139_p248_d778d27c\139_p248_d778d27c.json,,,,139,NANDYAL,,17,NANDYAL,248,248 - KANALAPALLE,"M P Primary SCHOOL,KANALAPALLI,WEST SIDE, KANALAPALLE",GENERAL,,,,,,,,,,,,,,
C:\Users\user\Documents\upsc\eci_downloads\S01_139_-_Nandyal\139_139_-_Nandyal\General_Election_Roll_2024\Booth_Details\139_p249_b5d82bf1\139_p249_b5d82bf1.json,,,,,,,,,,249 - Kanalapalle,"M.P.Primary School, Kanalapalli, South West Corner KANALAPALLI",GENERAL,,,,402,404,0,806,,,,,,,
C:\Users\user\Documents\upsc\eci_downloads\S01_139_-_Nandyal\139_139_-_Nandyal\General_Election_Roll_2024\Booth_Details\139_p24_5dbeb4e7\139_p24_5dbeb4e7.json,2024,S01,Andhra Pradesh,139,NANDYAL,,17,NANDYAL,24,24 - PEDDAKOTTALA,"St.Jospeh School, 10thclass Peddakottala PEDDA KOTTALA",,0,,,404,454,0,858,,,,,,,
C:\Users\user\Documents\upsc\eci_downloads\S01_139_-_Nandyal\139_139_-_Nandyal\General_Election_Roll_2024\Booth_Details\139_p250_b81f5ffe\139_p250_b81f5ffe.json,,,,,,,,,,,,,0,,,,,,,,,,,,,
C:\Users\user\Documents\upsc\eci_downloads\S01_139_-_Nandyal\139_139_-_Nandyal\General_Election_Roll_2024\Booth_Details\139_p251_6ba0966a\139_p251_6ba0966a.json,,,,139,NANDYAL,,,,251,251 - S.NAGALAVARAM,"M P P SCHOOL, 1VA TARAGATI ROOM .S NAAGULAVARA",,0,,,372,396,1,769,,,,,,,
C:\Users\user\Documents\upsc\eci_downloads\S01_139_-_Nandyal\139_139_-_Nandyal\General_Election_Roll_2024\Booth_Details\139_p252_be149f06\139_p252_be149f06.json,,,,139,NANDYAL,,17,NANDYAL,,,,,,,,533,552,0,1085,,,,,,,
C:\Users\user\Documents\upsc\eci_downloads\S01_139_-_Nandyal\139_139_-_Nandyal\General_Election_Roll_2024\Booth_Details\139_p253_c8fd86d2\139_p253_c8fd86d2.json,,,,139,NANDYAL (GEN),,17,NANDYAL (GEN),253,,,,0,1,1143,563,553,0,1116,,,,,,,
C:\Users\user\Documents\upsc\eci_downloads\S01_139_-_Nandyal\139_139_-_Nandyal\General_Election_Roll_2024\Booth_Details\139_p254_edc8bb81\139_p254_edc8bb81.json,,,,,,,,,,254 - JULePALLE,"M P P SCOOL,NORTH,1,2,3 TARAGATI ROOMS JULEPALLE",GENERAL,0,,,,,,,NANDYAL,JULEPALLE,,,,,
C:\Users\user\Documents\upsc\eci_downloads\S01_139_-_Nandyal\139_139_-_Nandyal\General_Election_Roll_2024\Booth_Details\139_p255_5badcae5\139_p255_5badcae5.json,,,,139,NANDYAL (GEN),,17,NANDYAL (GEN),255,,"Mandal Parishad Adarsha Patashala, Pasurapadu 4,5, Taragati Rooms, Pasurapadu",,0,1,1069,496,529,0,1025,,,,,,,
C:\Users\user\Documents\upsc\eci_downloads\S01_139_-_Nandyal\139_139_-_Nandyal\General_Election_Roll_2024\Booth_Details\139_p256_171e1a16\139_p256_171e1a16.json,,,,139,NANDYAL,,17,,256,256 - PASURAPADU,"Mandal Parishad Adarsha Patashala,Pasurapadu, 3 VA Taragati Room, Pasurapadu",,0,1,777,347,405,0,752,,,,,,,
C:\Users\user\Documents\upsc\eci_downloads\S01_139_-_Nandyal\139_139_-_Nandyal\General_Election_Roll_2024\Booth_Details\139_p257_fac234ea\139_p257_fac234ea.json,2024,,,139,NANDYAL,,17,NANDYAL,257,,"M P P SCHOOL, TELLAPURI ,1,2,3 Taragati Rooms, Tellapuri",,,,,328,361,0,689,,,,,,,
C:\Users\user\Documents\upsc\eci_downloads\S01_139_-_Nandyal\139_139_-_Nandyal\General_Election_Roll_2024\Booth_Details\139_p258_d0d0a689\139_p258_d0d0a689.json,,,,139,NANDYAL (GEN),,17,,258,,,,0,,,242,272,0,514,,,,,,,
C:\Users\user\Documents\upsc\eci_downloads\S01_139_-_Nandyal\139_139_-_Nandyal\General_Election_Roll_2024\Booth_Details\139_p259_700c799c\139_p259_700c799c.json,,,,,,,,,,,,,,,,,,,,,,,,,,
C:\Users\user\Documents\upsc\eci_downloads\S01_139_-_Nandyal\139_139_-_Nandyal\General_Election_Roll_2024\Booth_Details\139_p25_c4c40718\139_p25_c4c40718.json,,,,,,,,,,,,,,,,677,770,0,1447,,,,,,,
C:\Users\user\Documents\upsc\eci_downloads\S01_139_-_Nandyal\139_139_-_Nandyal\General_Election_Roll_2024\Booth_Details\139_p260_0a68f93c\139_p260_0a68f93c.json,2024,,,139,NANDYAL,,17,NANDYAL,260,260 - ONTIVELAGALA,"M P P SCOOL ,4 VA TARAGATI ROOM ,ONTIVELAGALA",,,1,800,379,405,0,784,,,,,,,
C:\Users\user\Documents\upsc\eci_downloads\S01_139_-_Nandyal\139_139_-_Nandyal\General_Election_Roll_2024\Booth_Details\139_p261_7538352e\139_p261_7538352e.json,,,,,,,,,,,"M.P.P S,Gospadu, East Side Room (MRC Building) GOSPADU",GENERAL,,,,,,,,,,,,,,
C:\Users\user\Documents\upsc\eci_downloads\S01_139_-_Nandyal\139_139_-_Nandyal\General_Election_Roll_2024\Booth_Details\139_p262_07c0d8c5\139_p262_07c0d8c5.json,,,,139,NANDYAL,,17,NANDYAL,262,262 - GOSPADU,"M.P.P.S., Gospadu, South East Side Room. GOSPADU",,0,,,374,425,0,799,NANDYAL,GOSPADU,GOSPADU,GOSPADU,GOSPADU,NANDYAL,518674
C:\Users\user\Documents\upsc\eci_downloads\S01_139_-_Nandyal\139_139_-_Nandyal\General_Election_Roll_2024\Booth_Details\139_p263_8e59120a\139_p263_8e59120a.json,,,,,,,,,263,,"D.V.S.R.Parishad H School,Gospadu,North West side. GOSPADU",GENERAL,,1,967,462,487,1,950,,,,,,,
C:\Users\user\Documents\upsc\eci_downloads\S01_139_-_Nandyal\139_139_-_Nandyal\General_Election_Roll_2024\Booth_Details\139_p264_4342014f\139_p264_4342014f.json,2024,S01,Andhra Pradesh,,,,,,,,,,,,,,,,,,,,,,,
C:\Users\user\Documents\upsc\eci_downloads\S01_139_-_Nandyal\139_139_-_Nandyal\General_Election_Roll_2024\Booth_Details\139_p265_a30f72dd\139_p265_a30f72dd.json,,,,139,NANDYAL,,17,NANDYAL,265,,,,,,,376,364,0,740,,,,,,,
C:\Users\user\Documents\upsc\eci_downloads\S01_139_-_Nandyal\139_139_-_Nandyal\General_Election_Roll_2024\Booth_Details\139_p266_d1014d77\139_p266_d1014d77.json,,,,139,NANDYAL (GEN),,17,NANDYAL (GEN),,266 - Jillella,"M.P.U.P.School, Jillella, East Side, JILLELLA",,,,,341,372,0,713,,,,,,,
C:\Users\user\Documents\upsc\eci_downloads\S01_139_-_Nandyal\139_139_-_Nandyal\General_Election_Roll_2024\Booth_Details\139_p267_89e2134d\139_p267_89e2134d.json,,,,139,NANDYAL,,17,NANDYAL,267,,,,,,,411,408,0,819,,,,,,,
C:\Users\user\Documents\upsc\eci_downloads\S01_139_-_Nandyal\139_139_-_Nandyal\General_Election_Roll_2024\Booth_Details\139_p268_18e837b3\139_p268_18e837b3.json,2024,S01,Andhra Pradesh,,,,,,,268 - JILLELLA,"MANDAL PARISHAD UPPAR PRIMARY SCHOOL, 1st Class Room Jillella.",,,,,302,284,0,586,,,,,,,
C:\Users\user\Documents\upsc\eci_downloads\S01_139_-_Nandyal\139_139_-_Nandyal\General_Election_Roll_2024\Booth_Details\139_p269_1822921c\139_p269_1822921c.json,2024,S01,,,,,,,,"269 - JILLELA, SATYANARAYANA PURAM","MANDAL PARISHAD UPPAR PRIMARY SCHOOL,5th Class Room Jillella.",,0,,,457,544,0,1001,,,,,,,
C:\Users\user\Documents\upsc\eci_downloads\S01_139_-_Nandyal\139_139_-_Nandyal\General_Election_Roll_2024\Booth_Details\139_p26_14a811c2\139_p26_14a811c2.json,2024,,,139,NANDYAL,,17,NANDYAL,26,26 - Y.S.R NAGAR,"M.P.U.P.S,Y.S.R NAGAR NANDYALA",,1,,,732,760,2,1494,,,,,,,
C:\Users\user\Documents\upsc\eci_downloads\S01_139_-_Nandyal\139_139_-_Nandyal\General_Election_Roll_2024\Booth_Details\139_p270_c18bba13\139_p270_c18bba13.json,,,,139,NANDYAL,,17,NANDYAL,270,270 - M.KRISHNA PURAM,"M.P.U.P. S, M.Krishnapuram,, North East Corner, M KRISHNAPURAM",,0,,,351,383,0,734,,,,,,,
C:\Users\user\Documents\upsc\eci_downloads\S01_139_-_Nandyal\139_139_-_Nandyal\General_Election_Roll_2024\Booth_Details\139_p271_4c81ce55\139_p271_4c81ce55.json,,,,139,NANDYAL,,17,NANDYAL,271,271 - M.Krishnapuram,"M.P.U.P.S., M.Krishnapuram, South east Corner, M.KRISHNAPURAM",GENERAL,,,,363,348,0,711,,,,,,,
C:\Users\user\Documents\upsc\eci_downloads\S01_139_-_Nandyal\139_139_-_Nandyal\General_Election_Roll_2024\Booth_Details\139_p272_23eaa2fd\139_p272_23eaa2fd.json,,,,139,NANDYAL,,,,272,,,,,,,375,425,0,800,,,,,,,
C:\Users\user\Documents\upsc\eci_downloads\S01_139_-_Nandyal\139_139_-_Nandyal\General_Election_Roll_2024\Booth_Details\139_p273_926bf002\139_p273_926bf002.json,,,,139,NANDYAL,,17,NANDYAL,273,273 - Yalluru,"Z.P.H.SCOOL,7 VA TARAGATI ROOM YALLURU, Z.P.H.SCOOL Yalluru",,,,,312,347,1,660,,,,,,,
C:\Users\user\Documents\upsc\eci_downloads\S01_139_-_Nandyal\139_139_-_Nandyal\General_Election_Roll_2024\Booth_Details\139_p274_466aa1b1\139_p274_466aa1b1.json,,,,,,,,,,274 - YALLURU,GRAMAPANCHAYATHI OFFICE BUILDING YALLURU,GENERAL,,1,677,312,358,0,670,,,,,,,
C:\Users\user\Documents\upsc\eci_downloads\S01_139_-_Nandyal\139_139_-_Nandyal\General_Election_Roll_2024\Booth_Details\139_p275_8dc2b711\139_p275_8dc2b711.json,,,,139,NANDYAL,,17,NANDYAL,275,"275 - YALLUR VILLAGE, GOSPADU MANDAL",Old Grama Panchayat Office 2-88 to 3rd ward end,,0,,,331,323,0,654,,,,,,,
C:\Users\user\Documents\upsc\eci_downloads\S01_139_-_Nandyal\139_139_-_Nandyal\General_Election_Roll_2024\Booth_Details\139_p276_82498bc0\139_p276_82498bc0.json,,,,,,,,,,,"M P ELEMENTRY SCHOOL ,CLASS ROOOM-2 YALLURU",GENERAL,,1,659,295,347,0,642,NANDYAL,YALLURU,YALLURU,GOSPADU,GOSPADU,NANDYAL,518573
C:\Users\user\Documents\upsc\eci_downloads\S01_139_-_Nandyal\139_139_-_Nandyal\General_Election_Roll_2024\Booth_Details\139_p277_9e70fe30\139_p277_9e70fe30.json,,,,139,NANDYAL,,17,NANDYAL,277,"277 - YALLUR VILLAGE, GOSPADU MANDAL","1st class room, M.P.Ele.School, Yallur village, 4-1 to 7-67",,0,,,291,321,0,612,NANDYAL,YALLURU,YALLURU,GOSPADU,GOSPADU,NANDYAL,518573
C:\Users\user\Documents\upsc\eci_downloads\S01_139_-_Nandyal\139_139_-_Nandyal\General_Election_Roll_2024\Booth_Details\139_p278_b30f77b1\139_p278_b30f77b1.json,,,,139,NANDYAL,GEN,17,NANDYAL,278,,,,0,,,,,,,,,,,,,
C:\Users\user\Documents\upsc\eci_downloads\S01_139_-_Nandyal\139_139_-_Nandyal\General_Election_Roll_2024\Booth_Details\139_p279_b18cc65c\139_p279_b18cc65c.json,,,,,,,,,,,"M P S SCOOL,HARIJANA WADA,1 & 2 TARAGATI ROOM YALLURU, M P S SCOOL,HARIJANA WADA yalluru",,0,,,,,,,,,,,,,
C:\Users\user\Documents\upsc\eci_downloads\S01_139_-_Nandyal\139_139_-_Nandyal\General_Election_Roll_2024\Booth_Details\139_p27_c2ac5bbe\139_p27_c2ac5bbe.json,,,,139,NANDYAL,GEN,17,NANDYAL,27,,,,,,,,,,,,,,,,,
C:\Users\user\Documents\upsc\eci_downloads\S01_139_-_Nandyal\139_139_-_Nandyal\General_Election_Roll_2024\Booth_Details\139_p280_791884fb\139_p280_791884fb.json,2024,S01,,139,NANDYAL,,17,NANDYAL,,,,,,1,680,326,345,0,671,,,,,,,
C:\Users\user\Documents\upsc\eci_downloads\S01_139_-_Nandyal\139_139_-_Nandyal\General_Election_Roll_2024\Booth_Details\139_p281_ee3abee1\139_p281_ee3abee1.json,,,,139,NANDYAL,,17,NANDYAL,,281 - B.V.NAGAR,M P ELEMENTRY SCHOOL B V NAGAR H/O YALLUR VILAGE,,,,,210,233,0,443,,,,,,,
C:\Users\user\Documents\upsc\eci_downloads\S01_139_-_Nandyal\139_139_-_Nandyal\General_Election_Roll_2024\Booth_Details\139_p28_db3c2145\139_p28_db3c2145.json,,,,139,NANDYAL,,17,NANDYAL,28,28 - Y.S.R NAGAR,"M P U P School Room No 3 Nandamuri Nagar, Nandamuri nagar",,,,,677,751,1,1429,,,,,,,
C:\Users\user\Documents\upsc\eci_downloads\S01_139_-_Nandyal\139_139_-_Nandyal\General_Election_Roll_2024\Booth_Details\139_p29_7aa20bf4\139_p29_7aa20bf4.json,,,,,,,,,,29 - Y S R NAGAR,"KASTHURIBA GANDHI BALIKA VIDYALAYAM CLASS ROOM-7 Y S R NAGAR ,NANDYALA",,,,,637,746,1,1384,,,,,,,
C:\Users\user\Documents\upsc\eci_downloads\S01_139_-_Nandyal\139_139_-_Nandyal\General_Election_Roll_2024\Booth_Details\139_p2_287ae85f\139_p2_287ae85f.json,,,,,,,,,,2 - POLURU,"Mandal Parishad Elementary School,2nd class, Polur",GENERAL,0,,,352,373,0,725,,,,,,,
C:\Users\user\Documents\upsc\eci_downloads\S01_139_-_Nandyal\139_139_-_Nandyal\General_Election_Roll_2024\Booth_Details\139_p30_20d8962b\139_p30_20d8962b.json,2024,,,139,NANDYAL,,17,NANDYAL,30,"30 - Y S R NAGAR,NANDYAL","KASTHURIBA GANDHI BALIKA VIDYALAYAM CLASS ROOM-9 Y S R NAGAR,NANDYAL",,0,,,561,657,0,1218,,,,,,,
C:\Users\user\Documents\upsc\eci_downloads\S01_139_-_Nandyal\139_139_-_Nandyal\General_Election_Roll_2024\Booth_Details\139_p31_7aaf21b8\139_p31_7aaf21b8.json,,,,139,NANDYAL,,17,NANDYAL,31,,,,0,,,562,581,0,1143,,,,,,,
C:\Users\user\Documents\upsc\eci_downloads\S01_139_-_Nandyal\139_139_-_Nandyal\General_Election_Roll_2024\Booth_Details\139_p32_3b9c51a1\139_p32_3b9c51a1.json,,,,139,NANDYAL,,17,NANDYAL,32,32 - NANDYALA,"Govt Girls High School, South wing Room No 3 Near RTC Bustand, Nandyal, Nandyal",,0,1,1074,521,528,0,1049,,,,,,,
C:\Users\user\Documents\upsc\eci_downloads\S01_139_-_Nandyal\139_139_-_Nandyal\General_Election_Roll_2024\Booth_Details\139_p33_101f1b23\139_p33_101f1b23.json,2024,S01,Andhra Pradesh,,,,,,,,"Govt Girls High School, North wing Room No 5 Near RTC Bustand, Nandyal, Nandyal",GENERAL,,,,,,,,,,,,,,
C:\Users\user\Documents\upsc\eci_downloads\S01_139_-_Nandyal\139_139_-_Nandyal\General_Election_Roll_2024\Booth_Details\139_p34_2b8659db\139_p34_2b8659db.json,,,,139,NANDYAL,,17,NANDYAL,34,34 - NANDYALA,"Govt Girls High School, South wing Room No 5 Near RTC Bustand, Nandyal, Nandyal",,0,,,566,611,0,1177,NANDYAL,NANDYAL,NANDYAL,2 TOWN POLICE STATION NANDYAL,NANDYAL,NANDYAL,518501
C:\Users\user\Documents\upsc\eci_downloads\S01_139_-_Nandyal\139_139_-_Nandyal\General_Election_Roll_2024\Booth_Details\139_p35_ac73df23\139_p35_ac73df23.json,,,,139,NANDYAL,,17,NANDYAL,35,,,,0,,,509,547,1,1057,,,,,,,
C:\Users\user\Documents\upsc\eci_downloads\S01_139_-_Nandyal\139_139_-_Nandyal\General_Election_Roll_2024\Booth_Details\139_p36_6208d597\139_p36_6208d597.json,,,,139,NANDYAL,GEN,17,NANDYAL,,36 - NANDYAL,Chinmaya Mission Vidyalaya Nandyal,,0,,,,,,,,,,,,,
C:\Users\user\Documents\upsc\eci_downloads\S01_139_-_Nandyal\139_139_-_Nandyal\General_Election_Roll_2024\Booth_Details\139_p37_463a541a\139_p37_463a541a.json,,,,139,NANDYAL,,,,37,,"Chinmayya Mission vidyalaya West Side Room 1 Near RTC Bus stand Nandyal, Nandyal",,0,,,520,569,0,1089,,,,,,,
C:\Users\user\Documents\upsc\eci_downloads\S01_139_-_Nandyal\139_139_-_Nandyal\General_Election_Roll_2024\Booth_Details\139_p38_4358dd86\139_p38_4358dd86.json,,,,139,NANDYAL (GEN),,17,NANDYAL (GEN),38,,,,0,,,631,665,0,1296,,,,,,,
C:\Users\user\Documents\upsc\eci_downloads\S01_139_-_Nandyal\139_139_-_Nandyal\General_Election_Roll_2024\Booth_Details\139_p39_fde2248f\139_p39_fde2248f.json,,,,,,,,,39,,"Chinmayya Mission vidyalaya West side Room 3 Near RTC Bus stand Nandyal, Nandyal",,0,,,436,485,0,921,,,,,,,
C:\Users\user\Documents\upsc\eci_downloads\S01_139_-_Nandyal\139_139_-_Nandyal\General_Election_Roll_2024\Booth_Details\139_p3_b2a60768\139_p3_b2a60768.json,2024,,,,,,,,,3 - POLURU,"Z P H SCHOOLU,8 VA TARAGATI ROOM POLURU",,,1,1066,484,524,1,1009,,,,,,,
C:\Users\user\Documents\upsc\eci_downloads\S01_139_-_Nandyal\139_139_-_Nandyal\General_Election_Roll_2024\Booth_Details\139_p40_79b06126\139_p40_79b06126.json,,,,,,,,,,,,,0,,,716,718,0,1434,,,,,,,
C:\Users\user\Documents\upsc\eci_downloads\S01_139_-_Nandyal\139_139_-_Nandyal\General_Election_Roll_2024\Booth_Details\139_p41_69b8b36d\139_p41_69b8b36d.json,,,,139,NANDYAL,,17,,,,SPECIAL M.P.E.S NANDYALA,,0,,,,,,,NANDYAL,NANDYAL,NANDYAL,1TOWN POLICE STATION NANDYAL,NANDYAL,NANDYAL,518501
C:\Users\user\Documents\upsc\eci_downloads\S01_139_-_Nandyal\139_139_-_Nandyal\General_Election_Roll_2024\Booth_Details\139_p42_e979a2a5\139_p42_e979a2a5.json,,,,139,NANDYAL,,17,NANDYAL,42,,"Gandhiji Municipal Elementary School North Room 1 Harijana Peta, Nandyal, Nandyal",GENERAL,0,1,1075,496,524,0,1020,,,,,,,
C:\Users\user\Documents\upsc\eci_downloads\S01_139_-_Nandyal\139_139_-_Nandyal\General_Election_Roll_2024\Booth_Details\139_p43_018203f0\139_p43_018203f0.json,,,,139,NANDYAL,,17,NANDYAL,43,,,,0,,,408,407,0,815,,,,,,,
C:\Users\user\Documents\upsc\eci_downloads\S01_139_-_Nandyal\139_139_-_Nandyal\General_Election_Roll_2024\Booth_Details\139_p44_952075df\139_p44_952075df.json,,,,,,,,,,,"Gandhiji Municipal Elementary School North Room 3 Harijana Peta, Nandyal, Nandyal",GENERAL,0,,,,,,,,,,,,,
C:\Users\user\Documents\upsc\eci_downloads\S01_139_-_Nandyal\139_139_-_Nandyal\General_Election_Roll_2024\Booth_Details\139_p45_9aeb051f\139_p45_9aeb051f.json,,,,,,,,,,,,,,,,,,,,,,,,,,
C:\Users\user\Documents\upsc\eci_downloads\S01_139_-_Nandyal\139_139_-_Nandyal\General_Election_Roll_2024\Booth_Details\139_p46_23ce7459\139_p46_23ce7459.json,,,,139,NANDYAL,,17,NANDYAL,46,,M.E. SCHOOL EAST SATRAM NANDYAL,GENERAL,,1,1404,646,710,0,1356,NANDYAL,NANDYAL,NANDYAL,1 TOWN POLICE STATION NANDYAL,NANDYAL,NANDYAL,518501
C:\Users\user\Documents\upsc\eci_downloads\S01_139_-_Nandyal\139_139_-_Nandyal\General_Election_Roll_2024\Booth_Details\139_p47_ffb71cac\139_p47_ffb71cac.json,,,,,,,,,,47 - NANDYAL,MUNICIPAL E SCOOL NANDYAL,GENERAL,,,,266,289,0,555,,,,,,,
C:\Users\user\Documents\upsc\eci_downloads\S01_139_-_Nandyal\139_139_-_Nandyal\General_Election_Roll_2024\Booth_Details\139_p48_18a67e9c\139_p48_18a67e9c.json,,,,139,NANDYAL,,17,NANDYAL,48,,VIVEKAVARDINI MUNICIPAL E SCOOL NANDYAL,,0,,,503,552,1,1056,,,,,,,
C:\Users\user\Documents\upsc\eci_downloads\S01_139_-_Nandyal\139_139_-_Nandyal\General_Election_Roll_2024\Booth_Details\139_p49_9f65ffdf\139_p49_9f65ffdf.json,,,,,,,,,,49 - NANDYAL,"The Campus English Medium school, Hall No.3 near Jagajjanani Temple Road, Nandyal",,0,,,604,668,0,1272,,,,,,,
C:\Users\user\Documents\upsc\eci_downloads\S01_139_-_Nandyal\139_139_-_Nandyal\General_Election_Roll_2024\Booth_Details\139_p4_f22d329f\139_p4_f22d329f.json,,,,,,,,,,,,,0,,,343,357,0,700,,,,,,,
C:\Users\user\Documents\upsc\eci_downloads\S01_139_-_Nandyal\139_139_-_Nandyal\General_Election_Roll_2024\Booth_Details\139_p50_4d815317\139_p50_4d815317.json,,,,139,NANDYAL,,17,NANDYAL,50,50 - NANDYALA,VIVEKAVARDINI MUNICIPAL E SCOOL NANDYAL,,0,,,440,467,1,908,,,,,,,
C:\Users\user\Documents\upsc\eci_downloads\S01_139_-_Nandyal\139_139_-_Nandyal\General_Election_Roll_2024\Booth_Details\139_p51_55e3a8b4\139_p51_55e3a8b4.json,2024,,,,,,,,,,"2nd CLASS, VIVEKAVARDHINI MUNICIPAL ELEMENTARY SCH 7-99 To 7-205",GENERAL,,,,445,482,0,927,NANDYAL,NANDYAL,NANDYAL,1 TOWN POLICE STATION NANDYAL,NANDYAL,NANDYAL,518501
C:\Users\user\Documents\upsc\eci_downloads\S01_139_-_Nandyal\139_139_-_Nandyal\General_Election_Roll_2024\Booth_Details\139_p52_75465436\139_p52_75465436.json,2024,S01,Andhra Pradesh,,,,,,,,VIVEKAVARDINI MUNICIPAL E SCOOL NANDYALA,,,,,639,673,1,1313,NANDYAL,NANDYAL,NANDYAL,1 TOWN POLICE STATION NANDYAL,NANDYAL,NANDYAL,518501
C:\Users\user\Documents\upsc\eci_downloads\S01_139_-_Nandyal\139_139_-_Nandyal\General_Election_Roll_2024\Booth_Details\139_p53_f2c5de4a\139_p53_f2c5de4a.json,,,,,,,,,,,,,0,,,666,687,0,1353,,,,,,,
C:\Users\user\Documents\upsc\eci_downloads\S01_139_-_Nandyal\139_139_-_Nandyal\General_Election_Roll_2024\Booth_Details\139_p54_fbff5a9f\139_p54_fbff5a9f.json,,,,139,NANDYAL,,17,,54,,,,0,,,652,613,1,1266,,,,,,,
C:\Users\user\Documents\upsc\eci_downloads\S01_139_-_Nandyal\139_139_-_Nandyal\General_Election_Roll_2024\Booth_Details\139_p55_000ceb12\139_p55_000ceb12.json,,,,,,,,,,55 - NANDYALA,"NTR SHADHI KHANA FUNCTION HALL NEAR ATMAKUR BUSSTAND,NANDYAL",,,,,575,607,0,1182,,,,,,,
C:\Users\user\Documents\upsc\eci_downloads\S01_139_-_Nandyal\139_139_-_Nandyal\General_Election_Roll_2024\Booth_Details\139_p56_d6dbb2bd\139_p56_d6dbb2bd.json,,,,,,,,,56,56 - NANDYAL,"NTR SHADHIKHANA ADDITIONAL ROOM NEAR ATMAKUR BUSSTAND,NANDYAL",,,,,,,,,NANDYAL,NANDYAL,,,,,
C:\Users\user\Documents\upsc\eci_downloads\S01_139_-_Nandyal\139_139_-_Nandyal\General_Election_Roll_2024\Booth_Details\139_p57_80edc0a0\139_p57_80edc0a0.json,2024,S01,Andhra Pradesh,139,NANDYAL,,17,NANDYAL,,,,,0,,,592,619,8,1219,,,,,,,
C:\Users\user\Documents\upsc\eci_downloads\S01_139_-_Nandyal\139_139_-_Nandyal\General_Election_Roll_2024\Booth_Details\139_p58_5066b52b\139_p58_5066b52b.json,,,,139,NANDYAL,,17,,58,,,,,,,634,707,6,1347,,,,,,,
C:\Users\user\Documents\upsc\eci_downloads\S01_139_-_Nandyal\139_139_-_Nandyal\General_Election_Roll_2024\Booth_Details\139_p59_31ec213f\139_p59_31ec213f.json,,,,,,,,,,,"Urdu Acadamii Bhavan, West Room 2 Near Busstand Road, Nandyal, Nandyal",GENERAL,,1,1189,593,550,1,1144,NANDYAL,NANDYAL,NANDYAL,1 TOWN POLICE STATION NANDYAL,NANDYAL,NANDYAL,
C:\Users\user\Documents\upsc\eci_downloads\S01_139_-_Nandyal\139_139_-_Nandyal\General_Election_Roll_2024\Booth_Details\139_p5_668182d0\139_p5_668182d0.json,,,,139,NANDYAL,,,,,5 - POLURU,ZP High School 6th Class POLLUR,,0,1,667,323,333,0,656,,,,,,,
C:\Users\user\Documents\upsc\eci_downloads\S01_139_-_Nandyal\139_139_-_Nandyal\General_Election_Roll_2024\Booth_Details\139_p60_d274f70a\139_p60_d274f70a.json,,,,139,NANDYAL,,17,NANDYAL,,,"Urdu Acadamii Bhavan, West Room 3 Near Busstand Road, Nandyal, Nandyal",GENERAL,,,,558,548,31,1137,NANDYAL,NANDYAL,NANDYAL,1 TOWN POLICE STATION NANDYAL,NANDYAL,NANDYAL,518501
C:\Users\user\Documents\upsc\eci_downloads\S01_139_-_Nandyal\139_139_-_Nandyal\General_Election_Roll_2024\Booth_Details\139_p61_a38f0b90\139_p61_a38f0b90.json,,,,,,,,,,61 - NANDYAL,Peoples Club Nandyal,,0,,,,,,,,,,,,,
C:\Users\user\Documents\upsc\eci_downloads\S01_139_-_Nandyal\139_139_-_Nandyal\General_Election_Roll_2024\Booth_Details\139_p62_24a4bc00\139_p62_24a4bc00.json,,,,139,NANDYAL,,17,NANDYAL,62,,,,0,1,1382,631,682,1,1314,,,,,,,
C:\Users\user\Documents\upsc\eci_downloads\S01_139_-_Nandyal\139_139_-_Nandyal\General_Election_Roll_2024\Booth_Details\139_p63_232e27b1\139_p63_232e27b1.json,2024,S01,Andhra Pradesh,139,NANDYAL,,17,NANDYAL,,,ANDHRA KESARI MUNICIPAL E SCOOL NANDYAL,,,,,376,390,0,766,,,,,,,
C:\Users\user\Documents\upsc\eci_downloads\S01_139_-_Nandyal\139_139_-_Nandyal\General_Election_Roll_2024\Booth_Details\139_p64_db8d1ef6\139_p64_db8d1ef6.json,,,,139,NANDYAL,,17,NANDYAL,64,"64 - 9th Ward Sachivalayam, Nandyal","9th Ward Sachivalayam, Nandyal",,0,,,343,360,0,703,,,,,,,
C:\Users\user\Documents\upsc\eci_downloads\S01_139_-_Nandyal\139_139_-_Nandyal\General_Election_Roll_2024\Booth_Details\139_p65_b9c06958\139_p65_b9c06958.json,,,,139,NANDYAL,,17,,65,,,,0,1,998,455,499,0,954,,,,,,,
